Time_Index;natgas;natgas_LNG;natgas_LNG_100_flexible;natgas_LNG_50_inflexible;natgas_NG_70_inflexible;natgas_NG_100_inflexible;uranium_source;coal_S;coal_NE
294;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
295;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
296;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
297;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
298;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
299;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
300;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
301;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
302;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
303;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
304;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
305;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
306;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
307;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
308;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
309;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
310;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
311;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
312;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
313;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
314;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
315;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
316;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
317;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
318;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
319;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
320;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
321;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
322;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
323;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
324;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
325;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
326;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
327;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
328;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
329;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
330;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
331;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
332;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
333;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
334;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
335;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
336;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
337;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
338;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
339;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
340;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
341;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
342;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
343;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
344;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
345;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
346;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
347;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
348;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
349;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
350;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
351;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
352;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
353;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
354;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
355;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
356;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
357;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
358;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
359;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
360;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
361;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
362;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
363;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
364;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
365;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
366;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
367;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
368;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
369;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
370;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
371;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
372;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
373;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
374;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
375;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
376;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
377;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
378;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
379;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
380;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
381;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
382;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
383;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
384;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
385;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
386;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
387;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
388;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
389;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
390;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
391;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
392;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
393;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
394;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
395;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
396;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
397;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
398;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
399;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
400;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
401;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
402;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
403;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
404;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
405;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
406;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
407;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
408;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
409;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
410;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
411;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
412;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
413;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
414;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
415;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
416;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
417;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
418;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
419;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
420;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
421;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
422;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
423;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
424;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
425;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
426;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
427;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
428;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
429;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
430;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
431;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
432;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
433;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
434;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
435;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
436;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
437;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
438;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
439;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
440;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
441;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
442;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
443;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
444;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
445;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
446;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
447;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
448;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
449;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
450;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
451;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
452;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
453;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
454;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
455;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
456;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
457;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
458;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
459;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
460;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
461;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
462;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
463;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
464;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
465;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
466;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
467;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
468;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
469;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
470;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
471;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
472;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
473;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
474;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
475;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
476;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
477;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
478;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
479;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
480;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
481;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
482;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
483;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
484;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
485;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
486;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
487;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
488;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
489;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
490;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
491;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
492;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
493;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
494;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
495;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
496;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
497;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
498;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
499;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
500;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
501;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
502;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
503;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
504;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
505;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
506;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
507;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
508;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
509;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
510;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
511;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
512;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
513;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
514;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
515;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
516;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
517;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
518;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
519;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
520;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
521;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
522;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
523;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
524;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
525;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
526;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
527;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
528;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
529;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
530;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
531;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
532;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
533;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
534;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
535;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
536;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
537;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
538;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
539;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
540;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
541;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
542;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
543;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
544;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
545;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
546;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
547;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
548;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
549;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
550;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
551;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
552;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
553;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
554;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
555;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
556;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
557;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
558;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
559;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
560;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
561;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
562;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
563;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
564;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
565;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
566;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
567;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
568;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
569;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
570;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
571;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
572;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
573;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
574;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
575;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
576;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
577;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
578;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
579;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
580;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
581;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
582;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
583;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
584;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
585;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
586;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
587;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
588;20.175789;41.818908;42.91941;39.61791;22.00995;18.34163;11.7272;22.8725;22.8725
